장비ID,장비명/국사명,사업장,순서,key,업무명,운용팀,장비명/국사명,장비ID,국사,본부,자산현행화(세부항목),MOSS(BS)발행,자산점검 완료(MOSS 미발행),
121.188.211.212,"#남해오네뜨_104동1,24L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,5,5제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_104동1,24L_1층TPS#-DAS_V2908GB",121.188.211.212,신제주국사,호남,,,,
121.188.211.215,"#남해오네뜨_105동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,6,6제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_105동1,2L_1층TPS#-DAS_V2908GB",121.188.211.215,신제주국사,호남,,,,
121.188.211.217,"#남해오네뜨_106동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,7,7제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_106동1,2L_1층TPS#-DAS_V2908GB",121.188.211.217,신제주국사,호남,,,,
121.188.211.210,"#남해오네뜨_107동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,8,8제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_107동1,2L_1층TPS#-DAS_V2908GB",121.188.211.210,신제주국사,호남,,,,
121.188.211.209,"#남해오네뜨_108동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,9,9제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_108동1,2L_1층TPS#-DAS_V2908GB",121.188.211.209,신제주국사,호남,,,,
121.188.211.221,"#남해오네뜨_109동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,10,10제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_109동1,2L_1층TPS#-DAS_V2908GB",121.188.211.221,신제주국사,호남,,,,
121.188.211.219,"#남해오네뜨_110동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,11,11제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_110동1,2L_1층TPS#-DAS_V2908GB",121.188.211.219,신제주국사,호남,,,,
211.193.254.176,"#남해오네뜨_111동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,12,12제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_111동1,2L_1층TPS#-DAS_V2908GB",211.193.254.176,신제주국사,호남,,,,
61.80.170.186,"#남해오네뜨_112동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,13,13제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_112동1,2L_1층TPS#-DAS_V2908GB",61.80.170.186,신제주국사,호남,,,,
121.188.211.218,"#남해오네뜨_113동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,14,14제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_113동1,2L_1층TPS#-DAS_V2908GB",121.188.211.218,신제주국사,호남,,,,
61.80.170.187,"#남해오네뜨_114동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,15,15제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_114동1,2L_1층TPS#-DAS_V2908GB",61.80.170.187,신제주국사,호남,,,,
61.80.170.188,"#남해오네뜨_114동3,4L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,16,16제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_114동3,4L_1층TPS#-DAS_V2908GB",61.80.170.188,신제주국사,호남,,,,
121.188.211.201,"#남해오네뜨_115동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,17,17제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_115동1,2L_1층TPS#-DAS_V2908GB",121.188.211.201,신제주국사,호남,,,,
121.188.211.206,"#남해오네뜨_115동3,4L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,18,18제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_115동3,4L_1층TPS#-DAS_V2908GB",121.188.211.206,신제주국사,호남,,,,
121.188.211.208,"#남해오네뜨_116동1,2L_1층TPS#-DAS_V2908GB",제주특별자치도 제주시 애월읍 수산리 2005-0,19,19제주특별자치도 제주시 애월읍 수산리 2005-0,L2 자산정비(위치정보/상태불일치,제주,"#남해오네뜨_116동1,2L_1층TPS#-DAS_V2908GB",121.188.211.208,신제주국사,호남,,,,
211.229.251.230,#산동국사_출입문_중계용#-P3516FGO,충청남도 아산시 음봉면 산동리 404-0,1,1충청남도 아산시 음봉면 산동리 404-0,L2 자산정비(위치정보/상태불일치,천안,#산동국사_출입문_중계용#-P3516FGO,211.229.251.230,아산국사,충청,,,,
112.167.188.168,둔포리_457-2_대운빌-E5024,충청남도 아산시 둔포면 둔포리 457-2,1,1충청남도 아산시 둔포면 둔포리 457-2,L2 자산정비(위치정보/상태불일치,천안,둔포리_457-2_대운빌-E5024,112.167.188.168,아산국사,충청,사용중지,,,
183.106.24.1,#용상BBH#-DAS_V1816,경상북도 안동시 용상동 1085-14,1,1경상북도 안동시 용상동 1085-14,L2 자산정비(위치정보/상태불일치,안동,#용상BBH#-DAS_V1816,183.106.24.1,안동국사,대구,,,,
211.107.195.164,까사펠리츠_104동1층_1-DAS_V2908M,제주특별자치도 제주시 애월읍 애월리 425-0,2,2제주특별자치도 제주시 애월읍 애월리 425-0,L2 자산정비(위치정보/상태불일치,제주,까사펠리츠_104동1층_1-DAS_V2908M,211.107.195.164,애월국사,호남,,,,
211.107.195.167,올레리조트_풀빌라105동단자함_1-DAS_V2908GB,제주특별자치도 제주시 애월읍 신엄리 2867-4,4,4제주특별자치도 제주시 애월읍 신엄리 2867-4,L2 자산정비(위치정보/상태불일치,제주,올레리조트_풀빌라105동단자함_1-DAS_V2908GB,211.107.195.167,애월국사,호남,,,,
183.104.176.79,2#탑하이원#1-E5024,경상남도 양산시 북부동 696-13,1,1경상남도 양산시 북부동 696-13,L2 자산정비(위치정보/상태불일치,동부산,2#탑하이원#1-E5024,183.104.176.79,양산국사,부산,사용중지,,,
112.162.141.4,1#별꽃펜션#-DAS_V2916GB,경상남도 양산시 원동면 선리 1300-1,1,1경상남도 양산시 원동면 선리 1300-1,L2 자산정비(위치정보/상태불일치,동부산,1#별꽃펜션#-DAS_V2916GB,112.162.141.4,양산국사,부산,사용중지,,,
211.220.104.89,리모델링#SM리조트관리실#-E5016H,울산광역시 울주군 상북면 등억알프스리 541-1,1,1울산광역시 울주군 상북면 등억알프스리 541-1,L2 자산정비(위치정보/상태불일치,울산,리모델링#SM리조트관리실#-E5016H,211.220.104.89,언양국사,부산,사용중지,,,
121.177.43.37,E41437-E5024H,경상남도 창녕군 남지읍 남지리 986-4,1,1경상남도 창녕군 남지읍 남지리 986-4,L2 자산정비(위치정보/상태불일치,창원,E41437-E5024H,121.177.43.37,영산국사,부산,사용중지,,,
112.164.76.219,1#완도 금화빌라#1-V2716GB,전라남도 완도군 완도읍 군내리 782-53,1,1전라남도 완도군 완도읍 군내리 782-53,L2 자산정비(위치정보/상태불일치,해남,1#완도 금화빌라#1-V2716GB,112.164.76.219,완도국사,호남,사용중지,,,
121.151.6.141,B1#진천우방102동10-11L#1-DAS_V2924GB,대구광역시 달서구 진천동 263-0,1,1대구광역시 달서구 진천동 263-0,L2 자산정비(위치정보/상태불일치,남대구,B1#진천우방102동10-11L#1-DAS_V2924GB,121.151.6.141,월배국사,대구,사용중지,,,
119.204.118.92,#107동 1#-4L 7층,대전광역시 유성구 덕명동 524-0,1,1대전광역시 유성구 덕명동 524-0,L2 자산정비(위치정보/상태불일치,서대전,#107동 1#-4L 7층,119.204.118.92,유성국사,충청,사용중지,,,
14.55.174.77,1#드림팩토리#1-E5024H,전북특별자치도 익산시 신동 120-37,1,1전북특별자치도 익산시 신동 120-37,L2 자산정비(위치정보/상태불일치,익산,1#드림팩토리#1-E5024H,14.55.174.77,익산국사,호남,사용중지,,,
121.186.140.235,장수리치빌-E5016,전북특별자치도 장수군 장계면 장계리 365-5,1,1전북특별자치도 장수군 장계면 장계리 365-5,L2 자산정비(위치정보/상태불일치,전주,장수리치빌-E5016,121.186.140.235,장수국사,호남,,,,
125.139.105.230,1#유림팰리스1차#1-E5016,전북특별자치도 장수군 장계면 장계리 200-3,1,1전북특별자치도 장수군 장계면 장계리 200-3,L2 자산정비(위치정보/상태불일치,전주,1#유림팰리스1차#1-E5016,125.139.105.230,장수국사,호남,,,,
121.186.140.237,1#덕유산휴게소상향#1-E5616R,전북특별자치도 무주군 안성면 공진리 471-0,1,1전북특별자치도 무주군 안성면 공진리 471-0,L2 자산정비(위치정보/상태불일치,전주,1#덕유산휴게소상향#1-E5616R,121.186.140.237,장수국사,호남,,,,
112.184.80.251,2#장수군청(군의회 2층)#-E5016H,전북특별자치도 장수군 장수읍 장수리 176-7,1,1전북특별자치도 장수군 장수읍 장수리 176-7,L2 자산정비(위치정보/상태불일치,전주,2#장수군청(군의회 2층)#-E5016H,112.184.80.251,장수국사,호남,,,,
59.2.13.119,3#장수군청_1층EPS실#-E5624R,전북특별자치도 장수군 장수읍 장수리 176-7,2,2전북특별자치도 장수군 장수읍 장수리 176-7,L2 자산정비(위치정보/상태불일치,전주,3#장수군청_1층EPS실#-E5624R,59.2.13.119,장수국사,호남,,,,
112.184.106.253,2#번암종합복지관#-E5016H,전북특별자치도 장수군 번암면 노단리 1186-0,1,1전북특별자치도 장수군 번암면 노단리 1186-0,L2 자산정비(위치정보/상태불일치,전주,2#번암종합복지관#-E5016H,112.184.106.253,장수국사,호남,,,,
59.2.13.118,#장수군청2층 통신실#-E5016H,전북특별자치도 장수군 장수읍 장수리 176-7,3,3전북특별자치도 장수군 장수읍 장수리 176-7,L2 자산정비(위치정보/상태불일치,전주,#장수군청2층 통신실#-E5016H,59.2.13.118,장수국사,호남,,,,
175.199.127.15,1#대우1기숙사B동#1-V2724GB,경상남도 거제시 아주동 78-0,1,1경상남도 거제시 아주동 78-0,L2 자산정비(위치정보/상태불일치,통영,1#대우1기숙사B동#1-V2724GB,175.199.127.15,장승포국사,부산,,,,
220.124.116.253,#시영연립1차#-E5624R,전북특별자치도 정읍시 시기동 1-1,1,1전북특별자치도 정읍시 시기동 1-1,L2 자산정비(위치정보/상태불일치,정읍,#시영연립1차#-E5624R,220.124.116.253,정읍국사,호남,,,,
121.186.184.251,#전라시설단(105연대) 숙소#-E5016,전북특별자치도 정읍시 용계동 637-0,1,1전북특별자치도 정읍시 용계동 637-0,L2 자산정비(위치정보/상태불일치,정읍,#전라시설단(105연대) 숙소#-E5016,121.186.184.251,정읍국사,호남,,,,
59.8.52.233,1#포트빌#1-V2716GB,제주특별자치도 제주시 이도일동 1259-12,1,1제주특별자치도 제주시 이도일동 1259-12,L2 자산정비(위치정보/상태불일치,제주,1#포트빌#1-V2716GB,59.8.52.233,제주국사,호남,,,,
121.186.134.234,1#한울하우스#1-E5016,전북특별자치도 진안군 진안읍 군상리 892-1,1,1전북특별자치도 진안군 진안읍 군상리 892-1,L2 자산정비(위치정보/상태불일치,전주,1#한울하우스#1-E5016,121.186.134.234,진안국사,호남,,,,
175.202.95.247,1#장애인시설#1-E5016,전북특별자치도 진안군 백운면 덕현리 238-2,1,1전북특별자치도 진안군 백운면 덕현리 238-2,L2 자산정비(위치정보/상태불일치,전주,1#장애인시설#1-E5016,175.202.95.247,진안국사,호남,,,,
175.202.95.249,1#데미샘 빌리지#1-E5016,전북특별자치도 진안군 백운면 신암리 640-0,1,1전북특별자치도 진안군 백운면 신암리 640-0,L2 자산정비(위치정보/상태불일치,전주,1#데미샘 빌리지#1-E5016,175.202.95.249,진안국사,호남,,,,
121.186.134.238,#진안군장애인종함센터WIFI#-E5016H,전북특별자치도 진안군 진안읍 군상리 90-15,1,1전북특별자치도 진안군 진안읍 군상리 90-15,L2 자산정비(위치정보/상태불일치,전주,#진안군장애인종함센터WIFI#-E5016H,121.186.134.238,진안국사,호남,,,,
121.186.134.198,#진안노인복지타운wifi#-E5016H,전북특별자치도 진안군 진안읍 군상리 90-15,2,2전북특별자치도 진안군 진안읍 군상리 90-15,L2 자산정비(위치정보/상태불일치,전주,#진안노인복지타운wifi#-E5016H,121.186.134.198,진안국사,호남,,,,
61.82.239.76,교하남강빌-E5024H,경상남도 창녕군 창녕읍 교하리 44-11,1,1경상남도 창녕군 창녕읍 교하리 44-11,L2 자산정비(위치정보/상태불일치,창원,교하남강빌-E5024H,61.82.239.76,창녕국사,부산,사용중지,,,
118.35.50.19,3#반림럭키14동3지하#18-DAS_V2924GB,경상남도 창원시 성산구 반림동 8-0,1,1경상남도 창원시 성산구 반림동 8-0,L2 자산정비(위치정보/상태불일치,창원,3#반림럭키14동3지하#18-DAS_V2924GB,118.35.50.19,창원국사,부산,사용중지,,,
121.191.250.181,1#개나리원룸_A동#로하스bbp전원사용-P3516FGO,충청북도 충주시 단월동 484-11,1,1충청북도 충주시 단월동 484-11,L2 자산정비(위치정보/상태불일치,충주,1#개나리원룸_A동#로하스bbp전원사용-P3516FGO,121.191.250.181,충주국사,충청,사용중지,,,
175.199.29.12,1#필하우스#1-E5024,경상남도 함안군 칠서면 대치리 321-5,1,1경상남도 함안군 칠서면 대치리 321-5,L2 자산정비(위치정보/상태불일치,창원,1#필하우스#1-E5024,175.199.29.12,칠원국사,부산,사용중지,,,
14.55.158.222,1#신호빌라#1-E5016,전북특별자치도 전주시 덕진구 여의동2가 571-91,1,1전북특별자치도 전주시 덕진구 여의동2가 571-91,L2 자산정비(위치정보/상태불일치,전주,1#신호빌라#1-E5016,14.55.158.222,팔복국사,호남,,,,
14.55.158.236,1#래미앙#1-E5016,전북특별자치도 전주시 덕진구 팔복동1가 132-5,1,1전북특별자치도 전주시 덕진구 팔복동1가 132-5,L2 자산정비(위치정보/상태불일치,전주,1#래미앙#1-E5016,14.55.158.236,팔복국사,호남,,,,
14.55.158.251,#아리아빌라#-E5016,전북특별자치도 전주시 덕진구 반월동 390-5,1,1전북특별자치도 전주시 덕진구 반월동 390-5,L2 자산정비(위치정보/상태불일치,전주,#아리아빌라#-E5016,14.55.158.251,팔복국사,호남,,,,
112.165.90.26,#하양읍 동성산업#-DAS_V2916GB,경상북도 경산시 사동 670-1,1,1경상북도 경산시 사동 670-1,L2 자산정비(위치정보/상태불일치,동대구,#하양읍 동성산업#-DAS_V2916GB,112.165.90.26,하양국사,대구,사용중지,,,
61.83.43.7,1#밝은집#1-V2724GB,경상남도 함안군 가야읍 도항리 462-4,1,1경상남도 함안군 가야읍 도항리 462-4,L2 자산정비(위치정보/상태불일치,창원,1#밝은집#1-V2724GB,61.83.43.7,함안국사,부산,사용중지,,,
14.48.90.232,해남교도소사택1F_KT함체#2-V2716GB,전라남도 해남군 옥천면 영신리 191-0,1,1전라남도 해남군 옥천면 영신리 191-0,L2 자산정비(위치정보/상태불일치,해남,해남교도소사택1F_KT함체#2-V2716GB,14.48.90.232,해남국사,호남,사용중지,,,
183.105.138.11,01#월송RSS#03-U3024B,전라남도 해남군 현산면 구산리 136-4,1,1전라남도 해남군 현산면 구산리 136-4,L2 자산정비(위치정보/상태불일치,해남,01#월송RSS#03-U3024B,183.105.138.11,해남국사,호남,사용중지,,,
115.22.83.28,1#재송 센텀파크2단지 202동13층#6-V2724GB,부산광역시 해운대구 재송동 1197-0,3,3부산광역시 해운대구 재송동 1197-0,L2 자산정비(위치정보/상태불일치,동부산,1#재송 센텀파크2단지 202동13층#6-V2724GB,115.22.83.28,해운대국사,부산,사용중지,,,
